country,state,city,station,last_update,latitude,longitude,pollutant_id,pollutant_min,pollutant_max,pollutant_avg
India,Telangana,Hyderabad,"IITH Kandi, Hyderabad - TSPCB","28-06-2026 02:00:00",17.585705,78.126199,NO2,10,21,12
India,Telangana,Hyderabad,"IITH Kandi, Hyderabad - TSPCB","28-06-2026 02:00:00",17.585705,78.126199,OZONE,15,16,16
India,Telangana,Hyderabad,"Somajiguda, Hyderabad - TSPCB","28-06-2026 02:00:00",17.417094,78.457437,PM10,59,77,65
India,Telangana,Hyderabad,"Somajiguda, Hyderabad - TSPCB","28-06-2026 02:00:00",17.417094,78.457437,NH3,3,4,3
India,Telangana,Hyderabad,"Somajiguda, Hyderabad - TSPCB","28-06-2026 02:00:00",17.417094,78.457437,OZONE,17,23,20
India,Telangana,Hyderabad,"ICRISAT Patancheru, Hyderabad - TSPCB","28-06-2026 02:00:00",17.5184,78.278777,SO2,0,17,9
India,Telangana,Hyderabad,"Kokapet, Hyderabad - TSPCB","28-06-2026 02:00:00",17.393559,78.339194,PM2.5,37,59,49
India,Rajasthan,Pratapgarh,"Pragati Nagar, Pratapgarh - RSPCB","28-06-2026 02:00:00",24.041198,74.780702,SO2,2,6,3
India,Rajasthan,Pratapgarh,"Pragati Nagar, Pratapgarh - RSPCB","28-06-2026 02:00:00",24.041198,74.780702,OZONE,24,37,30
India,Rajasthan,Rajsamand,"Dhoinda, Rajsamand - RSPCB","28-06-2026 02:00:00",25.03636,73.883502,OZONE,9,58,35
India,Rajasthan,"Sawai Madhopur","Sahu Nagar, Sawai Madhopur - RSPCB","28-06-2026 02:00:00",26.031443,76.359327,SO2,2,10,6
India,Rajasthan,Sikar,"Radhakishan Pura, Sikar - RSPCB","28-06-2026 02:00:00",27.608912,75.153302,PM2.5,48,93,66
India,Rajasthan,Sikar,"Radhakishan Pura, Sikar - RSPCB","28-06-2026 02:00:00",27.608912,75.153302,PM10,48,151,103
India,Rajasthan,Sikar,"Radhakishan Pura, Sikar - RSPCB","28-06-2026 02:00:00",27.608912,75.153302,SO2,2,7,6
India,Rajasthan,Sirohi,"Vedhaynath Colony, Sirohi - RSPCB","28-06-2026 02:00:00",24.885261,72.857549,PM10,27,109,58
India,Rajasthan,Sirohi,"Vedhaynath Colony, Sirohi - RSPCB","28-06-2026 02:00:00",24.885261,72.857549,NO2,5,15,9
India,Rajasthan,"Sri Ganganagar","Old City, Sri Ganganagar - RSPCB","28-06-2026 02:00:00",29.931624,73.864511,NH3,2,20,6
India,"Tamil Nadu",Chennai,"Royapuram, Chennai - TNPCB","28-06-2026 02:00:00",13.1036,80.2909,PM2.5,36,45,41
India,"Tamil Nadu",Chennai,"Royapuram, Chennai - TNPCB","28-06-2026 02:00:00",13.1036,80.2909,NH3,4,5,4
India,"Tamil Nadu",Chennai,"Royapuram, Chennai - TNPCB","28-06-2026 02:00:00",13.1036,80.2909,OZONE,28,33,31
India,"Tamil Nadu",Coimbatore,"SIDCO Kurichi, Coimbatore - TNPCB","28-06-2026 02:00:00",10.942451,76.978996,SO2,NA,NA,NA
India,"Tamil Nadu",Gummidipoondi,"Anthoni Pillai Nagar, Gummidipoondi - TNPCB","28-06-2026 02:00:00",13.4127,80.1081,SO2,6,104,34
India,"Tamil Nadu",Thoothukudi,"Meelavittan, Thoothukudi - TNPCB","28-06-2026 02:00:00",8.816428,78.099039,PM2.5,NA,NA,NA
India,"Tamil Nadu",Thoothukudi,"Meelavittan, Thoothukudi - TNPCB","28-06-2026 02:00:00",8.816428,78.099039,SO2,3,18,11
India,"Tamil Nadu",Thoothukudi,"Meelavittan, Thoothukudi - TNPCB","28-06-2026 02:00:00",8.816428,78.099039,CO,23,48,30
India,Telangana,Hyderabad,"New Malakpet, Hyderabad - TSPCB","28-06-2026 02:00:00",17.37206,78.50864,NO2,12,15,14
India,Telangana,Hyderabad,"New Malakpet, Hyderabad - TSPCB","28-06-2026 02:00:00",17.37206,78.50864,NH3,2,3,3
India,"Uttar Pradesh",Agra,"Sanjay Palace, Agra - UPPCB","28-06-2026 02:00:00",27.19865833,78.00598056,OZONE,4,9,6
India,"Uttar Pradesh",Agra,"Shahjahan Garden, Agra - UPPCB","28-06-2026 02:00:00",27.169338,78.03582,PM10,54,118,70
India,"Uttar Pradesh",Agra,"Shahjahan Garden, Agra - UPPCB","28-06-2026 02:00:00",27.169338,78.03582,NO2,15,18,17
India,"Uttar Pradesh",Agra,"Rohta, Agra - UPPCB","28-06-2026 02:00:00",27.106972,78.000111,NO2,16,16,16
India,"Uttar Pradesh",Agra,"Rohta, Agra - UPPCB","28-06-2026 02:00:00",27.106972,78.000111,NH3,6,6,6
India,"Uttar Pradesh",Agra,"Rohta, Agra - UPPCB","28-06-2026 02:00:00",27.106972,78.000111,OZONE,10,11,10
India,"Uttar Pradesh",Agra,"Sector-3B Avas Vikas Colony, Agra - UPPCB","28-06-2026 02:00:00",27.19412,77.96237,PM10,20,174,101
India,"Uttar Pradesh",Bareilly,"Rajendra Nagar, Bareilly - UPPCB","28-06-2026 02:00:00",28.38910936,79.42963708,NO2,8,10,9
India,"Uttar Pradesh",Bareilly,"Rajendra Nagar, Bareilly - UPPCB","28-06-2026 02:00:00",28.38910936,79.42963708,NH3,1,2,1
India,Sikkim,Gangtok,"Zero Point GICI, Gangtok - SSPCB","28-06-2026 02:00:00",27.33853,88.614099,CO,5,9,6
India,"Tamil Nadu",Chennai,"Kodungaiyur, Chennai - TNPCB","28-06-2026 02:00:00",13.1278,80.2642,OZONE,28,34,31
India,"Tamil Nadu",Chennai,"Velachery Res. Area, Chennai - CPCB","28-06-2026 02:00:00",13.0052189,80.2398125,NH3,2,3,2
India,"Tamil Nadu",Chennai,"Perungudi, Chennai - TNPCB","28-06-2026 02:00:00",12.9533,80.2357,NO2,4,8,6
India,"Tamil Nadu",Chennai,"Manali Village, Chennai - TNPCB","28-06-2026 02:00:00",13.1662,80.2584,PM2.5,24,47,33
India,"Tamil Nadu",Chennai,"Manali Village, Chennai - TNPCB","28-06-2026 02:00:00",13.1662,80.2584,CO,30,37,33
India,"Tamil Nadu",Chennai,"Manali, Chennai - CPCB","28-06-2026 02:00:00",13.164544,80.26285,NH3,NA,NA,NA
India,Telangana,Hyderabad,"Kompally Municipal Office, Hyderabad - TSPCB","28-06-2026 02:00:00",17.544899,78.486949,NO2,11,14,13
India,Telangana,Hyderabad,"Kompally Municipal Office, Hyderabad - TSPCB","28-06-2026 02:00:00",17.544899,78.486949,OZONE,10,26,16
India,Telangana,Hyderabad,"Central University, Hyderabad - TSPCB","28-06-2026 02:00:00",17.460103,78.334361,NO2,6,38,20
India,Telangana,Hyderabad,"Central University, Hyderabad - TSPCB","28-06-2026 02:00:00",17.460103,78.334361,NH3,1,6,3
India,Telangana,Hyderabad,"IDA Pashamylaram, Hyderabad - TSPCB","28-06-2026 02:00:00",17.5316895,78.218939,NH3,0,2,1
India,Telangana,Hyderabad,"Ramachandrapuram, Hyderabad - TSPCB","28-06-2026 02:00:00",17.528544,78.286195,CO,33,49,41
India,Telangana,Hyderabad,"Sanathnagar, Hyderabad - TSPCB","28-06-2026 02:00:00",17.4559458,78.4332152,PM2.5,13,105,39
India,Telangana,Hyderabad,"Sanathnagar, Hyderabad - TSPCB","28-06-2026 02:00:00",17.4559458,78.4332152,NH3,NA,NA,NA
India,Telangana,Hyderabad,"Kompally Municipal Office, Hyderabad - TSPCB","28-06-2026 02:00:00",17.544899,78.486949,PM10,65,87,73
India,Rajasthan,Kota,"Shrinath Puram, Kota - RSPCB","28-06-2026 02:00:00",25.14389,75.821256,SO2,10,14,12
India,Rajasthan,Nagaur,"Karni Colony, Nagaur - RSPCB","28-06-2026 02:00:00",27.213494,73.734444,NH3,2,25,8
India,Rajasthan,Nagaur,"Karni Colony, Nagaur - RSPCB","28-06-2026 02:00:00",27.213494,73.734444,SO2,1,8,4
India,Rajasthan,Pali,"Indira Colony Vistar, Pali - RSPCB","28-06-2026 02:00:00",25.771061,73.340227,NH3,0,3,2
India,Rajasthan,"Sri Ganganagar","Old City, Sri Ganganagar - RSPCB","28-06-2026 02:00:00",29.931624,73.864511,OZONE,1,84,23
India,Rajasthan,Tonk,"Shastri Nagar, Tonk - RSPCB","28-06-2026 02:00:00",26.159933,75.780517,CO,4,57,35
India,Sikkim,Gangtok,"Zero Point GICI, Gangtok - SSPCB","28-06-2026 02:00:00",27.33853,88.614099,NH3,1,1,1
India,"Uttar Pradesh",Lucknow,"Talkatora District Industries Center, Lucknow - CPCB","28-06-2026 02:00:00",26.83399722,80.8917361,NO2,28,47,32
India,"Uttar Pradesh",Lucknow,"Talkatora District Industries Center, Lucknow - CPCB","28-06-2026 02:00:00",26.83399722,80.8917361,OZONE,10,81,33
India,"Uttar Pradesh",Lucknow,"Gomti Nagar, Lucknow - UPPCB","28-06-2026 02:00:00",26.86812,81.005119,PM2.5,3,227,58
India,"Uttar Pradesh",Lucknow,"Gomti Nagar, Lucknow - UPPCB","28-06-2026 02:00:00",26.86812,81.005119,CO,40,45,43
India,"Uttar Pradesh",Lucknow,"Gomti Nagar, Lucknow - UPPCB","28-06-2026 02:00:00",26.86812,81.005119,OZONE,43,51,47
India,"Uttar Pradesh",Lucknow,"B R Ambedkar University, Lucknow - UPPCB","28-06-2026 02:00:00",26.766433,80.927299,NO2,11,12,11
India,"Uttar Pradesh",Lucknow,"B R Ambedkar University, Lucknow - UPPCB","28-06-2026 02:00:00",26.766433,80.927299,CO,4,13,7
India,"Uttar Pradesh",Lucknow,"B R Ambedkar University, Lucknow - UPPCB","28-06-2026 02:00:00",26.766433,80.927299,OZONE,18,59,40
India,"Uttar Pradesh",Lucknow,"Kukrail Picnic Spot-1, Lucknow - UPPCB","28-06-2026 02:00:00",26.90723,80.98579,NO2,31,32,32
India,"Uttar Pradesh",Lucknow,"Kukrail Picnic Spot-1, Lucknow - UPPCB","28-06-2026 02:00:00",26.90723,80.98579,NH3,6,6,6
India,"Uttar Pradesh",Lucknow,"Kukrail Picnic Spot-1, Lucknow - UPPCB","28-06-2026 02:00:00",26.90723,80.98579,CO,13,19,15
India,"Uttar Pradesh",Lucknow,"Lalbagh, Lucknow - CPCB","28-06-2026 02:00:00",26.8458805,80.9365541,PM2.5,47,94,67
India,"Uttar Pradesh",Lucknow,"Lalbagh, Lucknow - CPCB","28-06-2026 02:00:00",26.8458805,80.9365541,PM10,55,134,84
India,"Uttar Pradesh",Lucknow,"Lalbagh, Lucknow - CPCB","28-06-2026 02:00:00",26.8458805,80.9365541,SO2,0,17,8
India,"Uttar Pradesh",Lucknow,"Lalbagh, Lucknow - CPCB","28-06-2026 02:00:00",26.8458805,80.9365541,OZONE,7,77,26
India,"Uttar Pradesh",Lucknow,"Kendriya Vidyalaya, Lucknow - CPCB","28-06-2026 02:00:00",26.906111,80.948222,OZONE,27,105,56
India,"Uttar Pradesh",Mathura,"Pali Dungra, Mathura - UPPCB","28-06-2026 02:00:00",27.410954,77.550619,PM10,85,145,117
India,"Uttar Pradesh",Mathura,"Pali Dungra, Mathura - UPPCB","28-06-2026 02:00:00",27.410954,77.550619,NH3,1,2,1
India,"Uttar Pradesh",Meerut,"Pallavpuram Phase 2, Meerut - UPPCB","28-06-2026 02:00:00",29.06351,77.709723,PM2.5,75,254,138
India,"Uttar Pradesh",Meerut,"Ganga Nagar, Meerut - UPPCB","28-06-2026 02:00:00",28.999264,77.7590354,NO2,24,52,38
India,"Uttar Pradesh",Meerut,"Ganga Nagar, Meerut - UPPCB","28-06-2026 02:00:00",28.999264,77.7590354,NH3,11,19,14
India,"Uttar Pradesh",Meerut,"Ganga Nagar, Meerut - UPPCB","28-06-2026 02:00:00",28.999264,77.7590354,SO2,25,52,37
India,Uttarakhand,Kashipur,"Govt. Girls Inter College, Kashipur - UKPCB","28-06-2026 02:00:00",29.2124114,78.9611753,NH3,2,10,4
India,Uttarakhand,Kashipur,"Govt. Girls Inter College, Kashipur - UKPCB","28-06-2026 02:00:00",29.2124114,78.9611753,CO,30,45,37
India,Uttarakhand,Rishikesh,"Shivaji Nagar, Rishikesh - UKPCB","28-06-2026 02:00:00",30.075911,78.2859547,NO2,7,7,7
India,Uttarakhand,Rishikesh,"Shivaji Nagar, Rishikesh - UKPCB","28-06-2026 02:00:00",30.075911,78.2859547,SO2,1,1,1
India,"West Bengal",Asansol,"Evelyn Lodge, Asansol - WBPCB","28-06-2026 02:00:00",23.697936,86.944395,OZONE,12,16,14
India,"West Bengal",Asansol,"Trivenidevi Bhalotia College, Asansol - WBPCB","28-06-2026 02:00:00",23.616515,87.119133,PM10,1,34,24
India,"West Bengal",Asansol,"Trivenidevi Bhalotia College, Asansol - WBPCB","28-06-2026 02:00:00",23.616515,87.119133,NO2,5,12,8
India,"West Bengal",Asansol,"Mahabir Colliery, Asansol - WBPCB","28-06-2026 02:00:00",23.618183,87.105718,PM10,29,62,40
India,"West Bengal",Asansol,"Mahabir Colliery, Asansol - WBPCB","28-06-2026 02:00:00",23.618183,87.105718,CO,17,52,33
India,"West Bengal",Asansol,"Asansol Court Area, Asansol - WBPCB","28-06-2026 02:00:00",23.685297,86.945968,PM10,26,48,38
India,"West Bengal",Barrackpore,"SVSPA Campus, Barrackpore - WBPCB","28-06-2026 02:00:00",22.7605581,88.3617589,PM2.5,18,28,22
India,"West Bengal",Barrackpore,"SVSPA Campus, Barrackpore - WBPCB","28-06-2026 02:00:00",22.7605581,88.3617589,NH3,6,11,8
India,"West Bengal",Barrackpore,"SVSPA Campus, Barrackpore - WBPCB","28-06-2026 02:00:00",22.7605581,88.3617589,CO,26,30,27
India,"West Bengal",Barrackpore,"SVSPA Campus, Barrackpore - WBPCB","28-06-2026 02:00:00",22.7605581,88.3617589,OZONE,6,8,7
India,"Uttar Pradesh",Meerut,"Jai Bhim Nagar, Meerut - UPPCB","28-06-2026 02:00:00",28.9535882,77.7622941,PM2.5,38,142,76
India,"Uttar Pradesh",Meerut,"Jai Bhim Nagar, Meerut - UPPCB","28-06-2026 02:00:00",28.9535882,77.7622941,NH3,4,9,6
India,"Uttar Pradesh",Modinagar,"SRM University, Modinagar - UPPCB","28-06-2026 02:00:00",28.798171,77.540243,PM2.5,155,316,264
India,"Uttar Pradesh",Modinagar,"SRM University, Modinagar - UPPCB","28-06-2026 02:00:00",28.798171,77.540243,NO2,16,59,33
India,"Uttar Pradesh",Moradabad,"Eco Herbal Park, Moradabad - UPPCB","28-06-2026 02:00:00",28.840739,78.697531,NO2,18,45,29
India,"Uttar Pradesh",Moradabad,"Eco Herbal Park, Moradabad - UPPCB","28-06-2026 02:00:00",28.840739,78.697531,NH3,10,11,10
India,"Uttar Pradesh",Moradabad,"Buddhi Vihar, Moradabad - UPPCB","28-06-2026 02:00:00",28.83526,78.7446,PM10,84,155,112
India,"Uttar Pradesh",Moradabad,"Buddhi Vihar, Moradabad - UPPCB","28-06-2026 02:00:00",28.83526,78.7446,SO2,26,27,27
India,"Uttar Pradesh",Moradabad,"Employment Office, Moradabad - UPPCB","28-06-2026 02:00:00",28.88528,78.7388,NO2,23,24,23
India,"Uttar Pradesh",Moradabad,"Employment Office, Moradabad - UPPCB","28-06-2026 02:00:00",28.88528,78.7388,OZONE,9,27,18
India,"Uttar Pradesh",Moradabad,"Kashiram Nagar, Moradabad - UPPCB","28-06-2026 02:00:00",28.849399,78.742362,SO2,92,116,107
India,"Uttar Pradesh",Moradabad,"Transport Nagar, Moradabad - UPPCB","28-06-2026 02:00:00",28.802625,78.753728,PM10,84,131,108
India,"Uttar Pradesh",Moradabad,"Transport Nagar, Moradabad - UPPCB","28-06-2026 02:00:00",28.802625,78.753728,NO2,24,24,24
India,"Uttar Pradesh",Ghaziabad,"Loni, Ghaziabad - UPPCB","28-06-2026 02:00:00",28.757294,77.278792,OZONE,21,85,50
India,"Uttar Pradesh",Ghaziabad,"Vasundhara, Ghaziabad - UPPCB","28-06-2026 02:00:00",28.6603346,77.3572563,NO2,9,66,29
India,"Uttar Pradesh",Ghaziabad,"Vasundhara, Ghaziabad - UPPCB","28-06-2026 02:00:00",28.6603346,77.3572563,SO2,11,32,19
India,"Uttar Pradesh",Ghaziabad,"Vasundhara, Ghaziabad - UPPCB","28-06-2026 02:00:00",28.6603346,77.3572563,CO,43,78,65
India,"Uttar Pradesh",Ghaziabad," Ved Vihar-Loni, Ghaziabad - UPPCB","28-06-2026 02:00:00",28.739153,77.273668,NH3,7,17,10
India,"Uttar Pradesh",Ghaziabad," Ved Vihar-Loni, Ghaziabad - UPPCB","28-06-2026 02:00:00",28.739153,77.273668,CO,104,114,110
India,"Uttar Pradesh",Gorakhpur,"Madan Mohan Malaviya University of Technology, Gorakhpur - UPPCB","28-06-2026 02:00:00",26.730136,83.433859,PM2.5,30,64,49
India,"Uttar Pradesh",Gorakhpur,"Madan Mohan Malaviya University of Technology, Gorakhpur - UPPCB","28-06-2026 02:00:00",26.730136,83.433859,NO2,11,12,11
India,"Uttar Pradesh",Gorakhpur,"Madan Mohan Malaviya University of Technology, Gorakhpur - UPPCB","28-06-2026 02:00:00",26.730136,83.433859,SO2,39,40,40
India,"Uttar Pradesh","Greater Noida","Knowledge Park - V, Greater Noida - UPPCB","28-06-2026 02:00:00",28.557054,77.453663,PM2.5,50,116,73
India,"Uttar Pradesh","Greater Noida","Knowledge Park - V, Greater Noida - UPPCB","28-06-2026 02:00:00",28.557054,77.453663,SO2,6,13,10
India,"Uttar Pradesh",Jhansi,"Shivaji Nagar, Jhansi - UPPCB","28-06-2026 02:00:00",25.4547,78.6039,PM10,19,66,40
India,"Uttar Pradesh",Varanasi,"Ardhali Bazar, Varanasi - UPPCB","28-06-2026 02:00:00",25.3505986,82.9083074,CO,26,26,26
India,"Uttar Pradesh",Varanasi,"Ardhali Bazar, Varanasi - UPPCB","28-06-2026 02:00:00",25.3505986,82.9083074,OZONE,15,32,22
India,"Uttar Pradesh",Varanasi,"IESD Banaras Hindu University, Varanasi - UPPCB","28-06-2026 02:00:00",25.262326,82.995408,CO,3,7,5
India,"Uttar Pradesh",Varanasi,"Bhelupur, Varanasi - UPPCB","28-06-2026 02:00:00",25.301778,82.996789,PM2.5,12,88,32
India,"Uttar Pradesh",Varanasi,"Bhelupur, Varanasi - UPPCB","28-06-2026 02:00:00",25.301778,82.996789,PM10,30,177,74
India,"Uttar Pradesh",Varanasi,"Bhelupur, Varanasi - UPPCB","28-06-2026 02:00:00",25.301778,82.996789,NH3,1,1,1
India,"Uttar Pradesh",Vrindavan,"Omex Eternity, Vrindavan - UPPCB","28-06-2026 02:00:00",27.571409,77.655757,NH3,8,9,8
India,"Uttar Pradesh",Vrindavan,"Omex Eternity, Vrindavan - UPPCB","28-06-2026 02:00:00",27.571409,77.655757,CO,9,13,11
India,Uttarakhand,Dehradun,"Doon University, Dehradun - UKPCB","28-06-2026 02:00:00",30.269444,78.044167,OZONE,24,58,36
India,"Uttar Pradesh",Moradabad,"Transport Nagar, Moradabad - UPPCB","28-06-2026 02:00:00",28.802625,78.753728,NH3,5,5,5
India,"Uttar Pradesh",Noida,"Sector - 125, Noida - UPPCB","28-06-2026 02:00:00",28.5447608,77.3231257,OZONE,8,71,34
India,"Uttar Pradesh",Noida,"Sector - 62, Noida - IITM","28-06-2026 02:00:00",28.6245479,77.3577104,NH3,NA,NA,NA
India,"Uttar Pradesh",Noida,"Sector - 62, Noida - IITM","28-06-2026 02:00:00",28.6245479,77.3577104,OZONE,42,144,89
India,"Uttar Pradesh",Prayagraj,"Motilal Nehru NIT, Prayagraj - UPPCB","28-06-2026 02:00:00",25.494,81.863,NH3,8,8,8
India,"Uttar Pradesh",Prayagraj,"Motilal Nehru NIT, Prayagraj - UPPCB","28-06-2026 02:00:00",25.494,81.863,CO,6,17,11
India,"Uttar Pradesh",Prayagraj,"Nagar Nigam, Prayagraj - UPPCB","28-06-2026 02:00:00",25.44919916,81.82735986,NO2,5,5,5
India,"Uttar Pradesh",Prayagraj,"Nagar Nigam, Prayagraj - UPPCB","28-06-2026 02:00:00",25.44919916,81.82735986,SO2,42,47,43
India,"Uttar Pradesh",Prayagraj,"Jhunsi, Prayagraj - UPPCB","28-06-2026 02:00:00",25.425602,81.917152,SO2,11,34,21
India,"Uttar Pradesh",Bareilly,"Civil Lines, Bareilly - UPPCB","28-06-2026 02:00:00",28.359581,79.414455,OZONE,10,35,20
India,"Uttar Pradesh",Bulandshahr,"Yamunapuram, Bulandshahr - UPPCB","28-06-2026 02:00:00",28.406963,77.849831,SO2,2,47,14
India,"Uttar Pradesh",Firozabad,"Vibhab Nagar, Firozabad - UPPCB","28-06-2026 02:00:00",27.1594,78.3953,NO2,15,15,15
India,"Uttar Pradesh",Ghaziabad,"Sanjay Nagar, Ghaziabad - UPPCB","28-06-2026 02:00:00",28.685382,77.453839,PM10,126,296,181
India,"Uttar Pradesh",Ghaziabad,"Sanjay Nagar, Ghaziabad - UPPCB","28-06-2026 02:00:00",28.685382,77.453839,CO,2,103,63
India,"Uttar Pradesh",Ghaziabad,"Indirapuram, Ghaziabad - UPPCB","28-06-2026 02:00:00",28.646233,77.358075,PM10,95,265,171
India,"Uttar Pradesh",Ghaziabad,"Loni, Ghaziabad - UPPCB","28-06-2026 02:00:00",28.757294,77.278792,NO2,23,68,42
India,"Uttar Pradesh",Jhansi,"Shivaji Nagar, Jhansi - UPPCB","28-06-2026 02:00:00",25.4547,78.6039,NH3,4,4,4
India,"Uttar Pradesh",Jhansi,"Shivaji Nagar, Jhansi - UPPCB","28-06-2026 02:00:00",25.4547,78.6039,SO2,17,27,20
India,"Uttar Pradesh",Kanpur,"Nehru Nagar, Kanpur - UPPCB","28-06-2026 02:00:00",26.4703136,80.3229863,PM2.5,18,155,55
India,"Uttar Pradesh",Kanpur,"Nehru Nagar, Kanpur - UPPCB","28-06-2026 02:00:00",26.4703136,80.3229863,NO2,39,47,43
India,"Uttar Pradesh",Kanpur,"Nehru Nagar, Kanpur - UPPCB","28-06-2026 02:00:00",26.4703136,80.3229863,SO2,8,12,11
India,"Uttar Pradesh",Kanpur,"Nehru Nagar, Kanpur - UPPCB","28-06-2026 02:00:00",26.4703136,80.3229863,CO,37,53,46
India,"Uttar Pradesh",Kanpur,"Nehru Nagar, Kanpur - UPPCB","28-06-2026 02:00:00",26.4703136,80.3229863,OZONE,2,2,2
India,"Uttar Pradesh",Kanpur,"NSI Kalyanpur, Kanpur - UPPCB","28-06-2026 02:00:00",26.509954,80.249612,PM10,38,141,88
India,"Uttar Pradesh",Kanpur,"NSI Kalyanpur, Kanpur - UPPCB","28-06-2026 02:00:00",26.509954,80.249612,CO,23,35,30
India,"Uttar Pradesh",Kanpur,"FTI Kidwai Nagar, Kanpur - UPPCB","28-06-2026 02:00:00",26.428282,80.327067,PM2.5,NA,NA,NA
India,"Uttar Pradesh",Kanpur,"FTI Kidwai Nagar, Kanpur - UPPCB","28-06-2026 02:00:00",26.428282,80.327067,OZONE,13,13,13
India,"West Bengal",Durgapur,"Mahishkapur Road_B-Zone, Durgapur - WBPCB","28-06-2026 02:00:00",23.567923,87.306843,PM2.5,11,50,24
India,"West Bengal",Durgapur,"Womens College_City Center, Durgapur - WBPCB","28-06-2026 02:00:00",23.549395,87.300496,SO2,12,12,12
India,"West Bengal",Haldia,"Priyambada Housing Estate, Haldia - WBPCB","28-06-2026 02:00:00",22.06047,88.109737,OZONE,19,24,21
India,"West Bengal",Howrah,"Ghusuri, Howrah - WBPCB","28-06-2026 02:00:00",22.611968,88.347422,NO2,39,66,52
India,"West Bengal",Howrah,"Ghusuri, Howrah - WBPCB","28-06-2026 02:00:00",22.611968,88.347422,SO2,5,12,9
India,"West Bengal",Howrah,"Botanical Garden, Howrah - WBPCB","28-06-2026 02:00:00",22.554954,88.292568,PM2.5,11,37,27
India,"West Bengal",Kolkata,"Jadavpur, Kolkata - WBPCB","28-06-2026 02:00:00",22.49929,88.36917,PM2.5,36,49,43
India,"West Bengal",Kolkata,"Victoria, Kolkata - WBPCB","28-06-2026 02:00:00",22.5448082,88.3403691,PM10,85,99,92
India,"West Bengal",Kolkata,"Victoria, Kolkata - WBPCB","28-06-2026 02:00:00",22.5448082,88.3403691,CO,18,29,22
India,"West Bengal",Kolkata,"Ballygunge, Kolkata - WBPCB","28-06-2026 02:00:00",22.5367507,88.3638022,PM10,26,52,32
India,"West Bengal",Kolkata,"Ballygunge, Kolkata - WBPCB","28-06-2026 02:00:00",22.5367507,88.3638022,NH3,9,17,12
India,"West Bengal",Kolkata,"Rabindra Sarobar, Kolkata - WBPCB","28-06-2026 02:00:00",22.51106,88.35142,PM2.5,12,23,17
India,"West Bengal",Kolkata,"Bidhannagar, Kolkata - WBPCB","28-06-2026 02:00:00",22.58157048,88.41002457,NH3,5,5,5
India,"West Bengal",Kolkata,"Bidhannagar, Kolkata - WBPCB","28-06-2026 02:00:00",22.58157048,88.41002457,CO,42,45,43
India,"West Bengal",Siliguri,"Ward-32 Bapupara, Siliguri - WBPCB","28-06-2026 02:00:00",26.6879226,88.4152495,PM10,33,62,46
India,"Arunachal Pradesh",Naharlagun,"Naharlagun, Naharlagun - APSPCB","28-06-2026 02:00:00",27.103358,93.679645,NH3,1,1,1
India,Assam,Byrnihat,"Central Academy for SFS, Byrnihat - PCBA","28-06-2026 02:00:00",26.071318,91.87488,OZONE,21,40,25
India,Assam,Guwahati,"LGBI Airport, Guwahati - PCBA","28-06-2026 02:00:00",26.10887,91.589544,PM10,20,65,36
India,Assam,Guwahati,"LGBI Airport, Guwahati - PCBA","28-06-2026 02:00:00",26.10887,91.589544,CO,22,43,34
India,Assam,Guwahati,"LGBI Airport, Guwahati - PCBA","28-06-2026 02:00:00",26.10887,91.589544,OZONE,37,39,38
India,Assam,Guwahati,"Railway Colony, Guwahati - PCBA","28-06-2026 02:00:00",26.181742,91.78063,OZONE,NA,NA,NA
India,Assam,Guwahati,"IITG, Guwahati - PCBA","28-06-2026 02:00:00",26.2028636,91.70046436,NH3,5,5,5
India,Assam,Guwahati,"IITG, Guwahati - PCBA","28-06-2026 02:00:00",26.2028636,91.70046436,SO2,40,44,42
India,Assam,Guwahati,"Pan Bazaar, Guwahati - PCBA","28-06-2026 02:00:00",26.1875,91.744194,PM2.5,45,412,152
India,Assam,Guwahati,"Pan Bazaar, Guwahati - PCBA","28-06-2026 02:00:00",26.1875,91.744194,PM10,48,422,131
India,Assam,Guwahati,"Pan Bazaar, Guwahati - PCBA","28-06-2026 02:00:00",26.1875,91.744194,CO,25,31,28
India,Assam,Nagaon,"Christianpatty, Nagaon - PCBA","28-06-2026 02:00:00",26.349082,92.68449,PM2.5,55,84,68
India,Assam,Nagaon,"Christianpatty, Nagaon - PCBA","28-06-2026 02:00:00",26.349082,92.68449,NH3,1,4,3
India,Assam,Silchar,"Tarapur, Silchar - PCBA","28-06-2026 02:00:00",24.82827,92.79525,NO2,18,21,21
India,Bihar,Buxar,"Charitra Van, Buxar - BSPCB","28-06-2026 02:00:00",25.56752,83.966379,CO,24,27,25
India,Bihar,Gaya,"Collectorate, Gaya - BSPCB","28-06-2026 02:00:00",24.7955,84.9994,NO2,NA,NA,NA
India,Bihar,Gaya,"Collectorate, Gaya - BSPCB","28-06-2026 02:00:00",24.7955,84.9994,NH3,NA,NA,NA
India,Bihar,Gaya,"Collectorate, Gaya - BSPCB","28-06-2026 02:00:00",24.7955,84.9994,SO2,NA,NA,NA
India,Bihar,Gaya,"SFTI Kusdihra, Gaya - BSPCB","28-06-2026 02:00:00",24.762518,84.982348,SO2,6,8,7
India,Bihar,Gaya,"Kareemganj, Gaya - BSPCB","28-06-2026 02:00:00",24.792403,84.992416,PM10,57,122,99
India,Bihar,Gaya,"Kareemganj, Gaya - BSPCB","28-06-2026 02:00:00",24.792403,84.992416,NO2,11,12,12
